date,account_id,cloud_provider,environment,total_list_cost,total_net_cost,total_on_demand_cost,total_amortized_cost,total_projected_monthly_cost,total_budget_amount,avg_budget_utilization_pct,avg_cost_variance_7d_pct,avg_cost_variance_30d_pct,anomaly_count,row_count
2023-08-19,acct-010,Azure,staging,8.9316,6.9085,3.1218,5.8626,16.474,46806.44,0.0004,-0.053,0.1336,0,3
2023-08-19,acct-010,GCP,dev,2.6874,2.301,1.6102,2.1209,5.487,15202.79,0.0004,0.2644,0.1694,0,2
2023-08-19,acct-010,GCP,prod,18.2475,14.4749,10.4756,13.9759,34.5169,103387.54,0.0003,0.2943,0.1396,0,2
2023-08-19,acct-010,GCP,staging,3.109,2.9066,1.919,2.688,6.9312,14239.62,0.0005,0.3057,0.131,0,1
2023-08-20,acct-001,AWS,dev,3.9751,2.8459,2.1321,2.6401,7.352,9029.72,0.0008,-0.044,-0.3397,0,1
2023-08-20,acct-001,AWS,prod,42.6391,29.7288,9.127,25.3059,76.7993,220104.33,0.0003,0.0112,-0.0163,0,4
2023-08-20,acct-001,AWS,staging,1.8024,1.2823,0.8311,1.1612,3.3126,16762.19,0.0002,0.0619,0.1634,0,1
2023-08-20,acct-001,Azure,prod,11.1651,8.2918,4.1214,7.3915,21.4205,158326.11,0.0002,-0.0211,0.2425,0,3
2023-08-20,acct-001,Azure,staging,9.7368,7.2302,4.7774,6.5904,18.6779,14383.02,0.0013,-0.0018,-0.3878,0,1
2023-08-20,acct-001,GCP,dev,2.1475,1.8828,1.6376,1.8243,4.8638,8338.73,0.0006,0.2111,0.1349,0,1
2023-08-20,acct-001,GCP,prod,33.1526,25.3689,7.822,22.1158,65.5362,117416.71,0.0006,0.1252,0.4118,0,2
2023-08-20,acct-001,GCP,staging,9.8944,6.7638,2.28,5.9945,17.4731,31491.51,0.0006,0.144,-0.1285,0,2
2023-08-20,acct-002,AWS,dev,6.4857,3.9933,3.5297,3.2801,10.3161,8185.93,0.0013,-0.2322,0.2057,0,1
2023-08-20,acct-002,AWS,prod,19.3698,13.9986,6.0976,12.5713,36.163,55314.2,0.0007,-0.1106,0.0137,0,1
2023-08-20,acct-002,AWS,staging,1.5171,1.0729,0.4962,0.971,2.7716,16466.63,0.0002,0.0809,0.2558,0,1
2023-08-20,acct-002,Azure,prod,60.7066,50.071,26.685,44.2962,129.3499,305443.34,0.0004,0.0564,0.0295,0,6
2023-08-20,acct-002,Azure,staging,0.7387,0.6709,0.2117,0.5776,1.7333,16580.97,0.0001,0.3014,-0.0837,0,1
2023-08-20,acct-002,GCP,dev,4.4458,3.5319,2.9186,3.3946,9.124,8394.24,0.0011,0.1607,0.2105,0,1
2023-08-20,acct-002,GCP,prod,40.6295,31.0032,1.4212,23.2894,80.0915,162010.39,0.0005,0.2616,-0.1145,0,3
2023-08-20,acct-002,GCP,staging,8.8155,7.0635,2.6686,4.6569,18.2474,17657.08,0.001,0.2999,0.121,0,1
2023-08-20,acct-003,AWS,dev,3.1917,2.7806,2.3275,2.6832,7.1831,9526.55,0.0008,-0.0186,-0.3582,0,1
2023-08-20,acct-003,AWS,staging,12.5489,10.6029,6.3234,9.6704,27.3909,59121.57,0.0005,0.1256,0.1051,0,4
2023-08-20,acct-003,Azure,dev,0.7355,0.5807,0.4392,0.5525,1.5,7769.54,0.0002,0.1968,0.1766,0,1
2023-08-20,acct-003,Azure,prod,27.4183,20.5871,6.3251,17.5399,53.1832,194792.32,0.0003,0.0314,-0.2263,0,4
2023-08-20,acct-003,Azure,staging,1.0126,0.8358,0.5253,0.7471,2.159,14026.6,0.0002,0.1373,0.3494,0,1
2023-08-20,acct-003,GCP,dev,4.1023,3.3351,2.6106,2.9808,8.6158,9545.8,0.0009,0.2449,-0.3256,0,1
2023-08-20,acct-003,GCP,prod,29.3895,20.8274,3.8959,16.7392,53.8041,160744.63,0.0003,0.0339,0.142,0,3
2023-08-20,acct-004,AWS,prod,36.6402,27.0192,8.8526,23.439,69.7999,227789.9,0.0003,0.1769,0.0074,0,4
2023-08-20,acct-004,AWS,staging,12.3337,10.1909,4.6482,8.7766,26.3265,32856.62,0.0008,0.0825,0.0835,0,2
2023-08-20,acct-004,Azure,prod,46.9447,37.1426,14.0588,33.7341,95.9516,223057.57,0.0004,0.0737,-0.1302,0,4
2023-08-20,acct-004,GCP,dev,4.4812,3.8716,3.5287,3.7932,10.0016,15872.93,0.0006,0.1941,-0.1313,0,2
2023-08-20,acct-004,GCP,prod,26.9485,23.4733,8.8831,19.9905,60.6395,93329.69,0.0007,0.0521,0.2531,0,2
2023-08-20,acct-004,GCP,staging,3.8733,3.2319,3.0541,3.2015,8.3491,14756.6,0.0006,0.0723,-0.3161,0,1
2023-08-20,acct-005,AWS,dev,2.7841,2.0329,1.6054,1.9599,5.2516,15256.69,0.0003,0.0389,0.2377,0,2
2023-08-20,acct-005,AWS,prod,64.5816,44.6109,13.786,39.2851,115.2449,319196.53,0.0004,0.0275,0.0356,0,6
2023-08-20,acct-005,Azure,dev,1.2678,0.8955,0.5453,0.8225,2.3135,8465.98,0.0003,0.3413,0.1635,0,1
2023-08-20,acct-005,Azure,prod,24.0217,21.2214,8.8877,18.0497,54.8219,106417.83,0.0005,0.0318,-0.2923,0,2
2023-08-20,acct-005,Azure,staging,16.2846,12.3621,10.0675,11.8438,31.9353,28621.18,0.0011,-0.0013,-0.1007,0,2
2023-08-20,acct-005,GCP,prod,10.3074,6.4586,1.1122,5.3264,16.6848,101725.78,0.0001,-0.2028,-0.042,0,2
2023-08-20,acct-006,AWS,dev,9.4444,8.5824,7.0306,8.1838,22.1713,15594.31,0.0014,0.0659,-0.1153,0,2
2023-08-20,acct-006,AWS,prod,40.7955,36.0022,9.7338,30.4081,93.0057,147513.04,0.0006,0.0471,-0.3522,0,3
2023-08-20,acct-006,AWS,staging,7.6619,5.3877,4.8045,5.2329,13.9183,30847.47,0.0004,0.0243,-0.3056,0,2
2023-08-20,acct-006,Azure,prod,1.9855,1.3348,0.3054,1.0395,3.4481,59708.81,0.0001,0.3174,-0.213,0,1
2023-08-20,acct-006,Azure,staging,20.0238,17.0655,12.9152,16.0145,44.0859,29697.93,0.0014,-0.1098,0.4249,0,2
2023-08-20,acct-006,GCP,prod,37.2701,27.2101,12.4351,23.7893,70.2925,147517.68,0.0005,-0.1905,-0.0873,0,3
2023-08-20,acct-006,GCP,staging,10.2325,8.1751,3.6822,7.4917,21.1192,33715.07,0.0006,0.1864,0.2784,0,2
2023-08-20,acct-007,AWS,prod,56.2702,42.4929,11.8235,36.075,109.7732,252057.52,0.0004,-0.0512,-0.0497,0,5
2023-08-20,acct-007,Azure,dev,4.159,3.6912,2.3831,3.4075,9.5356,7992.74,0.0012,-0.1679,-0.2754,0,1
2023-08-20,acct-007,Azure,prod,32.8534,25.192,11.1517,22.3978,65.079,149921.92,0.0005,0.215,0.2231,0,3
2023-08-20,acct-007,Azure,staging,10.4519,8.4265,3.1557,6.4249,21.7684,31367.01,0.0007,0.1906,-0.1376,0,2
2023-08-20,acct-007,GCP,dev,3.9583,2.6819,2.3679,2.605,6.9282,7936.51,0.0009,0.2744,0.3369,0,1
2023-08-20,acct-007,GCP,prod,4.7959,3.3138,0.4885,2.6576,8.5606,53692.4,0.0002,0.0711,0.0644,0,1
2023-08-20,acct-007,GCP,staging,4.8587,3.8094,1.2717,3.3265,9.841,27907.6,0.0004,-0.1442,-0.0512,0,2
2023-08-20,acct-008,AWS,prod,17.6247,15.2436,11.5974,14.5607,39.3794,103950.06,0.0003,-0.0747,-0.2395,0,2
2023-08-20,acct-008,Azure,dev,4.876,4.1504,2.7117,3.8655,10.722,15110.42,0.0007,0.1368,-0.0046,0,2
2023-08-20,acct-008,Azure,prod,56.9713,44.4459,7.6509,36.0033,114.8187,263021.25,0.0004,0.2088,-0.1045,0,5
2023-08-20,acct-008,Azure,staging,6.1594,5.0331,1.7712,4.4703,13.002,26725.76,0.0005,-0.0326,-0.0048,0,2
2023-08-20,acct-008,GCP,dev,0.9394,0.5898,0.4203,0.5499,1.5237,6935.88,0.0002,0.2483,-0.3672,0,1
2023-08-20,acct-008,GCP,prod,9.5004,7.1896,2.6002,6.2419,18.5732,53781.04,0.0003,-0.1715,0.3379,0,1
2023-08-20,acct-008,GCP,staging,12.4146,8.4544,3.3936,7.5823,21.8406,31500.62,0.0007,0.257,-0.2169,0,2
2023-08-20,acct-009,AWS,prod,50.4235,38.3726,10.7437,32.418,99.1288,237750.41,0.0004,0.0702,-0.0921,0,5
2023-08-20,acct-009,AWS,staging,0.8672,0.7919,0.2101,0.6807,2.0458,14529.15,0.0001,-0.2013,0.2719,0,1
2023-08-20,acct-009,Azure,dev,3.657,3.0848,2.6113,3.005,7.969,7594.12,0.001,0.0755,0.0936,0,1
2023-08-20,acct-009,Azure,prod,15.0419,11.7512,2.3431,10.3543,30.3574,109402.75,0.0003,-0.0979,-0.0658,0,2
2023-08-20,acct-009,Azure,staging,5.6959,4.1441,2.3853,3.7372,10.7055,16261.24,0.0007,0.1503,-0.0907,0,1
2023-08-20,acct-009,GCP,prod,32.0327,23.5372,3.0925,17.8909,60.8046,155301.63,0.0004,0.1485,0.3093,0,3
2023-08-20,acct-009,GCP,staging,15.8044,12.3074,9.8728,10.6136,31.7941,32479.35,0.001,-0.0726,-0.3008,0,2
2023-08-20,acct-010,AWS,prod,30.7613,27.3531,1.895,22.5322,70.662,154734.61,0.0005,0.2085,0.2791,0,3
2023-08-20,acct-010,AWS,staging,11.6691,9.7476,4.6595,8.4378,25.1813,31057.66,0.0008,0.0675,-0.1782,0,2
2023-08-20,acct-010,Azure,prod,19.0937,17.1812,1.7132,13.8307,44.3848,103548.92,0.0004,-0.2069,0.2681,0,2
2023-08-20,acct-010,Azure,staging,0.7414,0.4464,0.1746,0.3061,1.1532,13743.72,0.0001,0.2955,0.2048,0,1
2023-08-20,acct-010,GCP,dev,4.8767,3.2626,2.3811,3.0801,8.4285,17108.14,0.0005,-0.2269,-0.1232,0,2
2023-08-20,acct-010,GCP,prod,58.3537,48.0792,25.9346,43.8328,124.2049,265152.97,0.0005,0.0666,0.0458,0,5
2023-08-21,acct-001,AWS,prod,64.8372,46.0522,15.1027,38.2551,129.7838,346923.96,0.0004,0.021,0.0862,0,7
2023-08-21,acct-001,Azure,dev,0.9337,0.6646,0.53,0.642,1.873,7386.56,0.0003,0.3054,0.1161,0,1
2023-08-21,acct-001,Azure,prod,9.7214,8.4081,6.9121,8.0982,23.6956,42996.36,0.0006,0.3023,0.3528,0,1
2023-08-21,acct-001,GCP,dev,1.9295,1.7042,1.0102,1.5136,4.8028,8160.14,0.0006,0.3258,-0.3767,0,1
2023-08-21,acct-001,GCP,prod,32.8527,30.2618,8.1046,24.5522,85.2835,207441.22,0.0004,0.1941,0.0192,0,4
2023-08-21,acct-001,GCP,staging,3.7607,3.4021,0.8977,3.0535,9.5878,17225.15,0.0006,0.2784,0.164,0,1
2023-08-21,acct-002,AWS,prod,88.2093,62.5352,11.6192,51.3775,176.2357,219246.36,0.0008,0.002,-0.0149,0,4
2023-08-21,acct-002,Azure,dev,1.4252,0.8957,0.4803,0.6938,2.5243,9152.92,0.0003,0.1233,0.249,0,1
2023-08-21,acct-002,Azure,prod,20.2696,12.8647,2.5789,10.0389,36.255,46198.47,0.0008,0.0564,0.3128,0,1
2023-08-21,acct-002,Azure,staging,16.6406,14.3166,5.9547,12.2057,40.3467,32638.26,0.0012,-0.0312,0.1817,0,2
2023-08-21,acct-002,GCP,prod,59.2146,45.9911,34.1866,43.661,129.6116,190623.82,0.0007,-0.0336,0.0791,0,4
2023-08-21,acct-002,GCP,staging,19.7955,16.8104,7.8806,14.9715,47.3747,45755.63,0.001,0.1054,0.2021,0,3
2023-08-21,acct-003,AWS,dev,5.8582,4.1163,3.265,3.0308,11.6006,7652.32,0.0015,0.3052,-0.3603,0,1
2023-08-21,acct-003,AWS,prod,16.5944,11.2121,4.8941,9.5408,31.5978,50662.48,0.0006,0.212,0.1814,0,1
2023-08-21,acct-003,AWS,staging,15.9991,14.5762,12.1546,14.0412,41.0783,15021.08,0.0027,0.1753,0.2141,0,1
2023-08-21,acct-003,Azure,prod,92.0036,76.9055,30.5838,69.3396,216.7335,321316.5,0.0007,0.2434,-0.0078,0,6
2023-08-21,acct-003,GCP,dev,4.8462,3.6604,2.7812,3.4424,10.3156,15509.39,0.0006,0.1187,-0.0708,0,2
2023-08-21,acct-003,GCP,prod,44.4253,33.081,8.6771,27.7386,93.2281,147227.18,0.0006,0.0359,-0.0575,0,3
2023-08-21,acct-003,GCP,staging,1.3335,1.2061,0.5871,1.0616,3.3991,15932.01,0.0002,-0.1629,-0.3766,0,1
2023-08-21,acct-004,AWS,prod,52.9363,42.2389,17.5505,36.4223,119.0371,176031.01,0.0007,-0.1293,0.3531,0,3
2023-08-21,acct-004,AWS,staging,23.4598,19.3032,16.5186,18.8256,54.4,44611.39,0.0013,0.1016,0.2233,0,3
2023-08-21,acct-004,Azure,prod,38.2916,32.7452,13.0498,27.278,92.2821,219336.27,0.0004,0.0285,0.139,0,4
2023-08-21,acct-004,GCP,prod,51.5651,44.6835,17.8505,38.1731,125.9264,209243.12,0.0006,0.0838,-0.0434,0,4
2023-08-21,acct-004,GCP,staging,4.3114,3.9947,1.9744,3.5903,11.2577,14016.09,0.0008,0.0649,-0.301,0,1
2023-08-21,acct-005,AWS,prod,69.8111,53.9569,13.2351,46.508,152.0599,298882.09,0.0005,0.1123,0.2172,0,6
2023-08-21,acct-005,AWS,staging,3.4306,3.2517,1.415,2.7377,9.1638,16072.47,0.0006,-0.0796,0.3401,0,1
2023-08-21,acct-005,Azure,prod,55.2821,43.2502,9.8913,35.1665,121.8866,194640.75,0.0006,0.2126,-0.0122,0,4
2023-08-21,acct-005,GCP,dev,0.4502,0.4053,0.3622,0.3985,1.1421,8377.97,0.0001,0.2886,0.1605,0,1
2023-08-21,acct-005,GCP,prod,35.8016,26.0533,7.8291,23.0821,73.4231,130491.78,0.0006,-0.0943,-0.1784,0,3
2023-08-21,acct-006,AWS,dev,6.8392,5.0338,4.3398,4.7093,14.1859,16844.27,0.0009,-0.0099,0.0919,0,2
2023-08-21,acct-006,AWS,prod,20.8272,17.3788,9.579,15.6187,48.9766,99168.61,0.0005,-0.134,0.1032,0,2
2023-08-21,acct-006,AWS,staging,14.6699,11.1583,2.2784,9.4762,31.4461,14178.82,0.0022,-0.1542,0.3149,0,1
2023-08-21,acct-006,Azure,prod,34.7808,27.3205,13.9012,24.0618,76.9942,162364.84,0.0005,-0.0863,-0.0682,0,3
2023-08-21,acct-006,Azure,staging,4.8416,3.4303,2.2481,3.2722,9.6672,14090.14,0.0007,-0.0565,0.3327,0,1
2023-08-21,acct-006,GCP,prod,34.6409,28.6075,9.3684,25.0168,80.6213,210698.43,0.0004,0.1947,0.1111,0,4
2023-08-21,acct-006,GCP,staging,21.5511,16.7317,9.1279,13.5445,47.1529,29680.1,0.0016,0.0091,0.1261,0,2
2023-08-21,acct-007,AWS,dev,6.7786,5.4655,4.4964,5.2776,15.403,16523.92,0.0009,0.0905,0.0209,0,2
2023-08-21,acct-007,AWS,prod,21.4317,14.9346,10.8205,14.0878,42.0884,100790.97,0.0005,-0.0298,-0.014,0,2
2023-08-21,acct-007,AWS,staging,4.7544,3.4029,1.5838,3.056,9.59,31584.51,0.0003,0.0052,0.066,0,2
2023-08-21,acct-007,Azure,prod,62.5139,53.6802,18.5681,48.4724,151.2808,197967.64,0.0008,0.0657,0.0199,0,4
2023-08-21,acct-007,Azure,staging,15.3185,12.6296,5.788,11.1326,35.5925,33192.82,0.0011,0.131,0.1354,0,2
2023-08-21,acct-007,GCP,dev,0.2804,0.2218,0.1645,0.2155,0.6251,9431.64,0.0001,0.1759,0.1761,0,1
2023-08-21,acct-007,GCP,prod,9.4251,7.0904,4.7681,6.6856,19.982,99446.63,0.0002,-0.018,0.0093,0,2
2023-08-21,acct-008,AWS,dev,7.4167,5.6976,5.1176,5.6263,16.057,8776.44,0.0018,0.2592,0.2254,0,1
2023-08-21,acct-008,AWS,prod,86.2755,61.959,4.8148,48.7055,174.6114,201993.55,0.0009,0.1624,0.1822,0,4
2023-08-21,acct-008,AWS,staging,40.0975,30.2366,20.4583,26.4309,85.2122,62146.96,0.0014,-0.1218,0.1075,0,4
2023-08-21,acct-008,Azure,prod,49.7931,36.0968,6.5213,29.2794,101.7275,101066.66,0.001,-0.0803,0.2794,0,2
2023-08-21,acct-008,GCP,dev,1.7332,1.4965,1.2257,1.4353,4.2173,7784.81,0.0005,-0.2473,0.1909,0,1
2023-08-21,acct-008,GCP,prod,17.7379,12.465,8.2931,11.3248,35.1287,134950.21,0.0003,0.1549,-0.0036,0,3
2023-08-21,acct-009,AWS,dev,9.23,8.2853,6.4856,7.9338,23.3495,16471.92,0.0014,0.05,0.1266,0,2
2023-08-21,acct-009,AWS,prod,11.0987,9.3523,3.6254,8.4165,26.3564,116341.77,0.0003,0.0375,0.0821,0,2
2023-08-21,acct-009,AWS,staging,9.191,6.9114,4.6466,6.4583,19.4775,15233.86,0.0013,0.1618,0.3495,0,1
2023-08-21,acct-009,Azure,dev,11.2024,7.3661,5.4066,7.1012,20.759,16589.19,0.0013,0.014,0.0606,0,2
2023-08-21,acct-009,Azure,prod,63.7574,49.6252,16.3076,41.4429,139.8527,197783.8,0.0007,0.0046,0.0305,0,4
2023-08-21,acct-009,Azure,staging,18.2088,16.2613,13.0191,15.5142,45.8273,34827.96,0.0014,-0.0023,0.3612,0,2
2023-08-21,acct-009,GCP,prod,22.9369,16.7964,13.8062,16.0364,47.3352,50575.08,0.0009,0.2117,-0.2133,0,1
2023-08-21,acct-009,GCP,staging,8.1235,6.6396,2.534,4.1297,18.7116,13425.5,0.0014,0.0044,0.4682,0,1
2023-08-21,acct-010,AWS,dev,4.5034,2.8386,2.2047,2.6788,7.9998,8158.83,0.001,0.0478,-0.1139,0,1
2023-08-21,acct-010,AWS,prod,56.3925,45.7599,12.8803,40.2529,128.9598,214098.1,0.0006,0.0085,-0.0751,0,4
2023-08-21,acct-010,AWS,staging,2.5316,2.0081,1.6787,1.7886,5.6591,13500.13,0.0004,0.1103,-0.223,0,1
2023-08-21,acct-010,Azure,prod,30.6924,22.506,4.867,17.1793,63.4257,154695.91,0.0004,0.1383,-0.0828,0,3
2023-08-21,acct-010,Azure,staging,10.3898,9.3118,4.6633,8.0809,26.2425,13330.27,0.002,-0.2183,-0.1903,0,1
2023-08-21,acct-010,GCP,prod,43.3582,33.0432,13.8639,28.5927,93.1216,145044.58,0.0007,-0.002,-0.1796,0,3
2023-08-21,acct-010,GCP,staging,5.2085,4.936,2.4184,4.4603,13.9107,31902.58,0.0004,0.1086,0.0042,0,2
2023-08-22,acct-001,AWS,prod,52.6959,36.8475,14.8779,31.589,114.2271,204166.86,0.0006,0.0474,0.0453,0,4
2023-08-22,acct-001,AWS,staging,13.9852,10.8053,6.6183,9.9194,33.4965,33235.64,0.001,-0.0955,0.0429,0,2
2023-08-22,acct-001,Azure,prod,30.0037,24.4058,14.9067,22.1587,75.658,98808.62,0.0008,-0.0109,-0.1102,0,2
2023-08-22,acct-001,Azure,staging,14.4374,13.0813,5.6707,11.5187,40.5521,14656.19,0.0028,0.2789,-0.0055,0,1
2023-08-22,acct-001,GCP,dev,8.1054,7.222,5.9837,6.9302,22.3882,8915.51,0.0025,-0.0522,-0.3975,0,1
2023-08-22,acct-001,GCP,prod,69.893,54.8662,12.8391,44.5515,170.0853,206181.25,0.0008,0.0469,-0.1205,0,4
2023-08-22,acct-001,GCP,staging,5.8267,4.7303,1.2565,4.0209,14.6641,17870.54,0.0008,-0.0572,-0.3014,0,1
2023-08-22,acct-002,AWS,prod,47.7156,39.9068,10.8466,32.721,123.7111,218757.22,0.0006,0.1296,0.1625,0,4
2023-08-22,acct-002,Azure,dev,3.5817,3.2463,2.6088,3.1363,10.0636,7823.49,0.0013,0.2723,-0.2425,0,1
2023-08-22,acct-002,Azure,prod,19.9901,15.2165,3.9285,11.9189,47.1711,105744.03,0.0004,0.17,0.375,0,2
2023-08-22,acct-002,GCP,dev,6.017,4.3889,3.3513,4.1834,13.6058,22541.97,0.0006,-0.0146,-0.2271,0,3
2023-08-22,acct-002,GCP,prod,65.2007,48.4374,18.9741,42.2178,150.1559,260128.24,0.0006,-0.0045,-0.0815,0,5
2023-08-22,acct-003,AWS,dev,0.7895,0.644,0.4664,0.6184,1.9963,7363.51,0.0003,-0.186,0.3921,0,1
2023-08-22,acct-003,AWS,prod,20.2136,14.3222,0.0,10.5586,44.3988,55300.27,0.0008,-0.2243,-0.3978,0,1
2023-08-22,acct-003,AWS,staging,11.7976,9.8216,3.5898,8.1382,30.4468,16257.14,0.0019,0.1307,0.4713,0,1
2023-08-22,acct-003,Azure,prod,40.4262,35.0203,18.1161,31.1578,108.5628,161090.64,0.0007,0.1284,-0.1943,0,3
2023-08-22,acct-003,Azure,staging,6.0544,4.1643,1.9408,3.5409,12.9092,17478.03,0.0007,0.1428,-0.1617,0,1
2023-08-22,acct-003,GCP,dev,8.9371,6.7966,4.9661,6.4684,21.0693,14953.94,0.0014,0.0884,0.0276,0,2
2023-08-22,acct-003,GCP,prod,35.1666,27.826,6.4911,22.4853,86.2607,251584.95,0.0003,-0.0949,-0.0311,0,5
2023-08-22,acct-003,GCP,staging,7.1125,4.6745,1.75,3.977,14.4909,14579.89,0.001,-0.1189,0.2819,0,1
2023-08-22,acct-004,AWS,dev,5.2164,4.6761,3.3975,4.2939,14.4958,6853.49,0.0021,-0.2087,-0.1908,0,1
2023-08-22,acct-004,AWS,prod,19.1524,16.3077,10.3531,14.8404,50.5537,55939.33,0.0009,0.1414,0.2428,0,1
2023-08-22,acct-004,Azure,dev,3.1013,1.9844,1.6273,1.9255,6.1518,6805.09,0.0009,-0.2476,-0.0849,0,1
2023-08-22,acct-004,Azure,prod,38.687,30.2435,17.2304,27.4574,93.7545,164041.15,0.0006,0.1718,0.265,0,3
2023-08-22,acct-004,Azure,staging,8.4275,6.959,3.4636,6.5289,21.573,26958.34,0.0008,-0.1371,-0.2867,0,2
2023-08-22,acct-004,GCP,dev,1.4691,0.963,0.653,0.9107,2.9852,8414.85,0.0004,0.2596,0.1501,0,1
2023-08-22,acct-004,GCP,prod,36.4988,30.4729,1.857,24.7484,94.466,271841.16,0.0004,-0.0284,-0.0856,0,5
2023-08-22,acct-004,GCP,staging,2.0014,1.2196,0.8688,1.1338,3.7807,15296.11,0.0002,0.3495,0.0392,0,1
2023-08-22,acct-005,AWS,dev,1.3514,0.8226,0.6294,0.79,2.5501,9011.02,0.0003,-0.1105,0.4593,0,1
2023-08-22,acct-005,AWS,prod,44.9455,33.1628,7.1651,26.9726,102.8047,175280.3,0.0006,0.0484,0.1445,0,3
2023-08-22,acct-005,AWS,staging,7.4032,6.9797,5.1672,6.552,21.6372,16941.39,0.0013,0.0577,0.0598,0,1
2023-08-22,acct-005,Azure,dev,1.7016,1.2368,0.9337,1.0133,3.8342,7058.94,0.0005,0.1566,0.1131,0,1
2023-08-22,acct-005,Azure,prod,36.1767,28.1134,15.9959,25.4457,87.1515,145104.48,0.0006,-0.107,0.3653,0,3
2023-08-22,acct-005,GCP,prod,69.1909,49.3012,21.4992,41.9729,152.8334,273226.83,0.0006,0.2339,0.0368,0,5
2023-08-22,acct-005,GCP,staging,4.9751,3.4085,2.0223,2.5811,10.5663,13453.32,0.0008,0.2168,-0.0136,0,1
2023-08-22,acct-006,AWS,prod,20.5073,17.6617,6.7293,15.192,54.7514,102920.43,0.0006,0.0492,-0.0808,0,2
2023-08-22,acct-006,AWS,staging,19.129,16.0378,11.0942,15.03,49.717,32416.4,0.0015,0.1661,0.3261,0,2
2023-08-22,acct-006,Azure,dev,2.9517,2.559,2.1862,2.4626,7.933,7210.23,0.0011,-0.2134,0.2961,0,1
2023-08-22,acct-006,Azure,prod,59.0336,44.4262,12.34,38.1278,137.7216,256884.65,0.0005,0.1567,-0.0428,0,5
2023-08-22,acct-006,Azure,staging,14.1685,9.5208,4.8051,8.6756,29.5145,34117.26,0.0009,-0.2066,-0.3402,0,2
2023-08-22,acct-006,GCP,prod,10.5156,6.5669,3.1959,5.6503,20.3575,101308.94,0.0003,0.1692,0.1642,0,2
2023-08-22,acct-006,GCP,staging,12.3402,10.5666,9.1955,9.2218,32.7563,16089.55,0.002,0.3207,-0.3276,0,1
2023-08-22,acct-007,AWS,prod,46.7765,33.9703,6.0088,27.8755,105.3076,153738.7,0.0007,-0.1192,0.019,0,3
2023-08-22,acct-007,AWS,staging,11.9687,8.8362,7.2128,8.4934,27.3922,34275.32,0.0008,0.1099,0.1038,0,2
2023-08-22,acct-007,Azure,prod,35.2032,26.4332,5.3345,23.301,81.9428,94719.83,0.0009,-0.0279,-0.3505,0,2
2023-08-22,acct-007,Azure,staging,14.9518,9.7547,4.9268,8.5411,30.2394,28125.83,0.0011,0.0312,0.3088,0,2
2023-08-22,acct-007,GCP,prod,14.9176,10.1065,5.7348,8.9675,31.3302,99961.2,0.0003,-0.1407,-0.0511,0,2
2023-08-22,acct-007,GCP,staging,19.3751,13.0978,7.3893,12.0567,40.6028,62861.64,0.0006,-0.0266,0.1922,0,4
2023-08-22,acct-008,AWS,prod,12.098,8.6434,4.3131,7.8917,26.7945,101560.36,0.0003,0.0753,-0.0789,0,2
2023-08-22,acct-008,AWS,staging,27.6145,18.9475,10.2557,16.9141,58.7373,65029.15,0.0009,-0.0505,0.286,0,4
2023-08-22,acct-008,Azure,prod,20.668,17.6923,8.1159,15.1047,54.846,164338.37,0.0003,0.254,0.1029,0,3
2023-08-22,acct-008,GCP,dev,1.6823,1.4942,1.2,1.4521,4.632,8483.86,0.0005,0.032,0.1118,0,1
2023-08-22,acct-008,GCP,prod,52.8831,41.4082,15.6035,35.1783,128.3655,206410.25,0.0006,-0.0253,0.051,0,4
2023-08-22,acct-008,GCP,staging,6.3663,4.7242,1.2856,4.1092,14.6449,15338.79,0.001,-0.0584,0.1425,0,1
2023-08-22,acct-009,AWS,dev,5.3367,4.3424,3.7188,3.6038,13.4614,8203.67,0.0016,0.2562,0.0762,0,1
2023-08-22,acct-009,AWS,prod,67.7292,53.0069,15.2165,45.2706,164.3212,259576.7,0.0006,-0.0123,0.0944,0,5
2023-08-22,acct-009,AWS,staging,7.6232,4.9453,1.4971,4.3466,15.3304,13583.16,0.0011,-0.2412,0.0609,0,1
2023-08-22,acct-009,Azure,dev,0.9986,0.7333,0.5784,0.7025,2.2733,7414.67,0.0003,0.2578,0.4347,0,1
2023-08-22,acct-009,Azure,prod,40.6882,31.0801,9.6009,26.0601,96.3486,111595.61,0.0008,0.0918,-0.1167,0,2
2023-08-22,acct-009,Azure,staging,6.1053,3.9287,2.6038,3.6373,12.1789,14215.88,0.0009,0.077,-0.0713,0,1
2023-08-22,acct-009,GCP,dev,11.1805,9.77,7.0246,8.6733,30.287,16137.22,0.0019,0.2499,0.0464,0,2
2023-08-22,acct-009,GCP,staging,19.2007,13.9494,6.1237,12.1866,43.2431,28809.39,0.0015,0.0513,-0.1171,0,2
2023-08-22,acct-010,AWS,dev,2.9388,1.943,1.1488,1.8118,6.0234,8124.39,0.0007,-0.022,0.0629,0,1
2023-08-22,acct-010,AWS,prod,52.8728,41.3819,12.6655,35.2905,128.2836,211423.81,0.0006,0.0975,0.0585,0,4
2023-08-22,acct-010,AWS,staging,5.6912,5.0144,2.6807,4.3375,15.5447,16344.32,0.001,-0.0131,0.0912,0,1
2023-08-22,acct-010,Azure,prod,28.0307,23.7085,3.6394,20.7756,73.4963,92263.41,0.0008,0.1489,-0.3463,0,2
